Formatted Date,Temperature (C),Humidity
2008-06-23 21:00:00.000 +0200,25.12,0.72
2008-06-23 22:00:00.000 +0200,23.92,0.75
2008-06-23 23:00:00.000 +0200,22.55,0.79
2008-06-24 00:00:00.000 +0200,21.56,0.84
2008-06-24 01:00:00.000 +0200,19.98,0.87
2008-06-24 02:00:00.000 +0200,20.18,0.84
2008-06-24 03:00:00.000 +0200,18.43,0.92
2008-06-24 04:00:00.000 +0200,17.90,0.92
2008-06-24 05:00:00.000 +0200,18.36,0.92
2008-06-24 06:00:00.000 +0200,21.05,0.87
2008-06-24 07:00:00.000 +0200,23.76,0.74
2008-06-24 08:00:00.000 +0200,26.83,0.58
2008-06-24 09:00:00.000 +0200,28.71,0.52
2008-06-24 10:00:00.000 +0200,30.86,0.46
2008-06-24 11:00:00.000 +0200,31.94,0.42
2008-06-24 12:00:00.000 +0200,32.62,0.41
2008-06-24 13:00:00.000 +0200,33.73,0.39
2008-06-24 14:00:00.000 +0200,33.63,0.36
2008-06-24 15:00:00.000 +0200,33.77,0.37
2008-06-24 16:00:00.000 +0200,33.75,0.35
2008-06-24 17:00:00.000 +0200,34.55,0.34
2008-06-24 18:00:00.000 +0200,32.73,0.35
2008-06-24 19:00:00.000 +0200,32.08,0.39
2008-06-24 20:00:00.000 +0200,28.14,0.52
2008-06-24 21:00:00.000 +0200,25.04,0.62
2008-06-24 22:00:00.000 +0200,25.37,0.63
2008-06-24 23:00:00.000 +0200,24.36,0.64
2008-06-25 00:00:00.000 +0200,22.68,0.65
2008-06-25 01:00:00.000 +0200,20.58,0.78
2008-06-25 02:00:00.000 +0200,20.16,0.79
2008-06-25 03:00:00.000 +0200,19.39,0.87
2008-06-25 04:00:00.000 +0200,18.86,0.9
2008-06-25 05:00:00.000 +0200,20.27,0.88
2008-06-25 06:00:00.000 +0200,20.93,0.82
2008-06-25 07:00:00.000 +0200,22.07,0.77
2008-06-25 08:00:00.000 +0200,24.51,0.65
2008-06-25 09:00:00.000 +0200,25.97,0.59
2008-06-25 10:00:00.000 +0200,27.11,0.55
2008-06-25 11:00:00.000 +0200,28.71,0.47
2008-06-25 12:00:00.000 +0200,29.88,0.4
2008-06-25 13:00:00.000 +0200,31.04,0.34
2008-06-25 14:00:00.000 +0200,31.11,0.38
2008-06-25 15:00:00.000 +0200,32.15,0.38
2008-06-25 16:00:00.000 +0200,32.17,0.33
2008-06-25 17:00:00.000 +0200,32.22,0.33
2008-06-25 18:00:00.000 +0200,32.17,0.33
2008-06-25 19:00:00.000 +0200,31.11,0.41
2008-06-25 20:00:00.000 +0200,28.07,0.51
2008-06-25 21:00:00.000 +0200,26.09,0.58
2008-06-25 22:00:00.000 +0200,24.36,0.65
2008-06-25 23:00:00.000 +0200,23.48,0.66
2008-06-26 00:00:00.000 +0200,23.18,0.65
2008-06-26 01:00:00.000 +0200,21.48,0.72
2008-06-26 02:00:00.000 +0200,20.78,0.83
2008-06-26 03:00:00.000 +0200,20.18,0.83
2008-06-26 04:00:00.000 +0200,22.15,0.73
2008-06-26 05:00:00.000 +0200,21.49,0.73
2008-06-26 06:00:00.000 +0200,22.01,0.69
2008-06-26 07:00:00.000 +0200,22.66,0.67
2008-06-26 08:00:00.000 +0200,25.78,0.6
2008-06-26 09:00:00.000 +0200,27.48,0.5
2008-06-26 10:00:00.000 +0200,28.66,0.47
2008-06-26 11:00:00.000 +0200,29.79,0.49
2008-06-26 12:00:00.000 +0200,29.86,0.47
2008-06-26 13:00:00.000 +0200,31.99,0.36
2008-06-26 14:00:00.000 +0200,31.97,0.39
2008-06-26 15:00:00.000 +0200,32.13,0.36
2008-06-26 16:00:00.000 +0200,32.66,0.37
2008-06-26 17:00:00.000 +0200,32.07,0.39
2008-06-26 18:00:00.000 +0200,32.06,0.38
2008-06-26 19:00:00.000 +0200,30.94,0.42
2008-06-26 20:00:00.000 +0200,28.02,0.53
2008-06-26 21:00:00.000 +0200,26.04,0.59
2008-06-26 22:00:00.000 +0200,24.83,0.63
2008-06-26 23:00:00.000 +0200,24.24,0.66
2008-06-27 00:00:00.000 +0200,23.66,0.67
2008-06-27 01:00:00.000 +0200,21.62,0.79
2008-06-27 02:00:00.000 +0200,22.21,0.8
2008-06-27 03:00:00.000 +0200,19.61,0.86
2008-06-27 04:00:00.000 +0200,20.37,0.87
2008-06-27 05:00:00.000 +0200,20.33,0.79
2008-06-27 06:00:00.000 +0200,18.84,0.9
2008-06-27 07:00:00.000 +0200,19.86,0.79
2008-06-27 08:00:00.000 +0200,19.99,0.84
2008-06-27 09:00:00.000 +0200,18.98,0.9
2008-06-27 10:00:00.000 +0200,21.21,0.81
2008-06-27 11:00:00.000 +0200,21.10,0.82
2008-06-27 12:00:00.000 +0200,22.43,0.75
2008-06-27 13:00:00.000 +0200,25.12,0.64
2008-06-27 14:00:00.000 +0200,26.93,0.57
2008-06-27 15:00:00.000 +0200,27.20,0.56
2008-06-27 16:00:00.000 +0200,28.75,0.52
2008-06-27 17:00:00.000 +0200,28.00,0.52
2008-06-27 18:00:00.000 +0200,27.39,0.56
2008-06-27 19:00:00.000 +0200,26.61,0.61
2008-06-27 20:00:00.000 +0200,25.78,0.67
2008-06-27 21:00:00.000 +0200,25.02,0.73
2008-06-27 22:00:00.000 +0200,24.20,0.79
2008-06-27 23:00:00.000 +0200,23.00,0.84
2008-06-28 00:00:00.000 +0200,20.87,0.84
2008-06-28 01:00:00.000 +0200,18.37,0.83
2008-06-28 02:00:00.000 +0200,16.81,0.83
2008-06-28 03:00:00.000 +0200,16.92,0.87
2008-06-28 04:00:00.000 +0200,17.97,0.93
2008-06-28 05:00:00.000 +0200,19.11,0.95
2008-06-28 06:00:00.000 +0200,20.06,0.92
2008-06-28 07:00:00.000 +0200,21.11,0.84
2008-06-28 08:00:00.000 +0200,22.22,0.75
2008-06-28 09:00:00.000 +0200,23.53,0.65
2008-06-28 10:00:00.000 +0200,24.91,0.54
2008-06-28 11:00:00.000 +0200,26.00,0.45
2008-06-28 12:00:00.000 +0200,26.77,0.37
2008-06-28 13:00:00.000 +0200,27.12,0.32
2008-06-28 14:00:00.000 +0200,27.49,0.32
2008-06-28 15:00:00.000 +0200,27.64,0.32
2008-06-28 16:00:00.000 +0200,27.68,0.31
2008-06-28 17:00:00.000 +0200,27.62,0.31
2008-06-28 18:00:00.000 +0200,27.19,0.32
2008-06-28 19:00:00.000 +0200,26.08,0.36
2008-06-28 20:00:00.000 +0200,23.96,0.41
2008-06-28 21:00:00.000 +0200,19.14,0.64
2008-06-28 22:00:00.000 +0200,18.38,0.73
2008-06-28 23:00:00.000 +0200,18.14,0.71
2008-06-29 00:00:00.000 +0200,16.81,0.78
2008-06-29 01:00:00.000 +0200,16.67,0.78
2008-06-29 02:00:00.000 +0200,18.77,0.82
2008-06-29 03:00:00.000 +0200,15.53,0.84
2008-06-29 04:00:00.000 +0200,15.53,0.84
2008-06-29 05:00:00.000 +0200,15.65,0.82
2008-06-29 06:00:00.000 +0200,17.69,0.78
2008-06-29 07:00:00.000 +0200,20.91,0.69
2008-06-29 08:00:00.000 +0200,23.56,0.56
2008-06-29 09:00:00.000 +0200,26.02,0.43
2008-06-29 10:00:00.000 +0200,27.15,0.4
2008-06-29 11:00:00.000 +0200,27.17,0.4
2008-06-29 12:00:00.000 +0200,27.80,0.38
2008-06-29 13:00:00.000 +0200,28.84,0.36
2008-06-29 14:00:00.000 +0200,29.74,0.35
2008-06-29 15:00:00.000 +0200,29.93,0.34
2008-06-29 16:00:00.000 +0200,30.00,0.34
2008-06-29 17:00:00.000 +0200,29.92,0.36
2008-06-29 18:00:00.000 +0200,28.93,0.36
2008-06-29 19:00:00.000 +0200,28.86,0.37
2008-06-29 20:00:00.000 +0200,26.27,0.49
2008-06-29 21:00:00.000 +0200,22.31,0.68
2008-06-29 22:00:00.000 +0200,22.15,0.67
2008-06-29 23:00:00.000 +0200,21.36,0.76
2008-06-03 00:00:00.000 +0200,19.32,0.65
2008-06-03 01:00:00.000 +0200,19.28,0.62
2008-06-03 02:00:00.000 +0200,16.98,0.64
2008-06-03 03:00:00.000 +0200,17.20,0.61
2008-06-03 04:00:00.000 +0200,15.67,0.65
2008-06-03 05:00:00.000 +0200,14.62,0.68
2008-06-03 06:00:00.000 +0200,15.03,0.63
2008-06-03 07:00:00.000 +0200,17.15,0.55
2008-06-03 08:00:00.000 +0200,19.71,0.46
2008-06-03 09:00:00.000 +0200,21.09,0.42
2008-06-03 10:00:00.000 +0200,22.76,0.38
2008-06-03 11:00:00.000 +0200,24.80,0.37
2008-06-03 12:00:00.000 +0200,26.07,0.36
2008-06-03 13:00:00.000 +0200,27.20,0.34
2008-06-03 14:00:00.000 +0200,27.20,0.37
2008-06-03 15:00:00.000 +0200,27.34,0.37
2008-06-03 16:00:00.000 +0200,27.34,0.34
2008-06-03 17:00:00.000 +0200,27.18,0.35
2008-06-03 18:00:00.000 +0200,26.21,0.36
2008-06-03 19:00:00.000 +0200,25.07,0.42
2008-06-03 20:00:00.000 +0200,22.48,0.48
2008-06-03 21:00:00.000 +0200,21.13,0.5
2008-06-03 22:00:00.000 +0200,20.04,0.55
2008-06-03 23:00:00.000 +0200,19.53,0.56
2008-06-30 00:00:00.000 +0200,20.93,0.74
2008-06-30 01:00:00.000 +0200,19.86,0.81
2008-06-30 02:00:00.000 +0200,18.58,0.89
2008-06-30 03:00:00.000 +0200,18.80,0.87
2008-06-30 04:00:00.000 +0200,17.18,0.9
2008-06-30 05:00:00.000 +0200,17.99,0.89
2008-06-30 06:00:00.000 +0200,18.76,0.9
2008-06-30 07:00:00.000 +0200,22.58,0.72
2008-06-30 08:00:00.000 +0200,24.77,0.63
2008-06-30 09:00:00.000 +0200,27.20,0.51
2008-06-30 10:00:00.000 +0200,27.83,0.46
2008-06-30 11:00:00.000 +0200,29.70,0.39
2008-06-30 12:00:00.000 +0200,29.97,0.37
2008-06-30 13:00:00.000 +0200,30.99,0.35
2008-06-30 14:00:00.000 +0200,30.98,0.37
2008-06-30 15:00:00.000 +0200,31.11,0.35
2008-06-30 16:00:00.000 +0200,30.89,0.36
2008-06-30 17:00:00.000 +0200,29.74,0.37
2008-06-30 18:00:00.000 +0200,29.42,0.43
2008-06-30 19:00:00.000 +0200,23.72,0.7
2008-06-30 20:00:00.000 +0200,23.03,0.7
2008-06-30 21:00:00.000 +0200,20.97,0.8
2008-06-30 22:00:00.000 +0200,20.39,0.82
2008-06-30 23:00:00.000 +0200,19.92,0.86
2008-06-04 00:00:00.000 +0200,17.87,0.61
2008-06-04 01:00:00.000 +0200,17.41,0.6
2008-06-04 02:00:00.000 +0200,17.39,0.87
2008-06-04 03:00:00.000 +0200,16.67,0.63
2008-06-04 04:00:00.000 +0200,15.56,0.66
2008-06-04 05:00:00.000 +0200,15.75,0.66
2008-06-04 06:00:00.000 +0200,16.18,0.68
2008-06-04 07:00:00.000 +0200,17.24,0.64
2008-06-04 08:00:00.000 +0200,17.36,0.68
2008-06-04 09:00:00.000 +0200,17.89,0.65
2008-06-04 10:00:00.000 +0200,19.04,0.61
2008-06-04 11:00:00.000 +0200,20.95,0.6
2008-06-04 12:00:00.000 +0200,22.72,0.54
2008-06-04 13:00:00.000 +0200,24.97,0.48
2008-06-04 14:00:00.000 +0200,25.98,0.47
2008-06-04 15:00:00.000 +0200,27.11,0.42
2008-06-04 16:00:00.000 +0200,27.11,0.42
2008-06-04 17:00:00.000 +0200,27.04,0.44
2008-06-04 18:00:00.000 +0200,26.13,0.44
2008-06-04 19:00:00.000 +0200,23.89,0.54
2008-06-04 20:00:00.000 +0200,22.16,0.65
2008-06-04 21:00:00.000 +0200,20.01,0.78
2008-06-04 22:00:00.000 +0200,19.45,0.78
2008-06-04 23:00:00.000 +0200,17.87,0.87
2008-06-05 00:00:00.000 +0200,17.83,0.9
2008-06-05 01:00:00.000 +0200,17.24,0.93
2008-06-05 02:00:00.000 +0200,16.69,0.96
2008-06-05 03:00:00.000 +0200,16.67,0.93
2008-06-05 04:00:00.000 +0200,16.64,0.93
2008-06-05 05:00:00.000 +0200,16.74,0.96
2008-06-05 06:00:00.000 +0200,17.69,0.96
2008-06-05 07:00:00.000 +0200,17.73,0.9
2008-06-05 08:00:00.000 +0200,17.84,0.9
2008-06-05 09:00:00.000 +0200,20.93,0.79
2008-06-05 10:00:00.000 +0200,19.98,0.84
2008-06-05 11:00:00.000 +0200,21.84,0.7
2008-06-05 12:00:00.000 +0200,22.04,0.69
2008-06-05 13:00:00.000 +0200,20.16,0.83
2008-06-05 14:00:00.000 +0200,22.50,0.68
2008-06-05 15:00:00.000 +0200,20.17,0.83
2008-06-05 16:00:00.000 +0200,20.26,0.85
2008-06-05 17:00:00.000 +0200,18.61,0.93
2008-06-05 18:00:00.000 +0200,17.76,0.9
2008-06-05 19:00:00.000 +0200,17.41,0.91
2008-06-05 20:00:00.000 +0200,17.44,0.92
2008-06-05 21:00:00.000 +0200,17.22,0.93
2008-06-05 22:00:00.000 +0200,17.15,0.9
2008-06-05 23:00:00.000 +0200,16.76,0.93
2008-06-06 00:00:00.000 +0200,16.64,0.92
2008-06-06 01:00:00.000 +0200,16.54,0.93
2008-06-06 02:00:00.000 +0200,14.97,0.93
2008-06-06 03:00:00.000 +0200,16.48,0.93
2008-06-06 04:00:00.000 +0200,16.46,0.93
2008-06-06 05:00:00.000 +0200,16.52,0.94
2008-06-06 06:00:00.000 +0200,17.01,0.93
2008-06-06 07:00:00.000 +0200,17.01,0.93
2008-06-06 08:00:00.000 +0200,17.52,0.91
2008-06-06 09:00:00.000 +0200,17.13,0.92
2008-06-06 10:00:00.000 +0200,17.25,0.92
2008-06-06 11:00:00.000 +0200,17.47,0.92
2008-06-06 12:00:00.000 +0200,17.27,0.93
2008-06-06 13:00:00.000 +0200,17.80,0.9
2008-06-06 14:00:00.000 +0200,17.67,0.9
2008-06-06 15:00:00.000 +0200,17.84,0.9
2008-06-06 16:00:00.000 +0200,17.96,0.89
2008-06-06 17:00:00.000 +0200,17.81,0.9
2008-06-06 18:00:00.000 +0200,17.80,0.9
2008-06-06 19:00:00.000 +0200,17.78,0.9
2008-06-06 20:00:00.000 +0200,17.26,0.88
2008-06-06 21:00:00.000 +0200,17.17,0.87
2008-06-06 22:00:00.000 +0200,16.64,0.93
2008-06-06 23:00:00.000 +0200,16.60,0.93
2008-06-07 00:00:00.000 +0200,16.64,0.9
2008-06-07 01:00:00.000 +0200,15.04,0.93
2008-06-07 02:00:00.000 +0200,16.14,0.9
2008-06-07 03:00:00.000 +0200,14.44,0.93
2008-06-07 04:00:00.000 +0200,14.42,0.93
2008-06-07 05:00:00.000 +0200,13.58,0.96
2008-06-07 06:00:00.000 +0200,13.98,1
2008-06-07 07:00:00.000 +0200,16.09,0.93
2008-06-07 08:00:00.000 +0200,17.16,0.88
2008-06-07 09:00:00.000 +0200,18.84,0.84
2008-06-07 10:00:00.000 +0200,18.98,0.83
2008-06-07 11:00:00.000 +0200,21.07,0.72
2008-06-07 12:00:00.000 +0200,22.20,0.68
2008-06-07 13:00:00.000 +0200,22.31,0.64
2008-06-07 14:00:00.000 +0200,22.64,0.62
2008-06-07 15:00:00.000 +0200,22.81,0.54
2008-06-07 16:00:00.000 +0200,23.46,0.53
2008-06-07 17:00:00.000 +0200,21.06,0.66
2008-06-07 18:00:00.000 +0200,19.68,0.7
2008-06-07 19:00:00.000 +0200,18.66,0.79
2008-06-07 20:00:00.000 +0200,17.93,0.82
2008-06-07 21:00:00.000 +0200,17.08,0.87
2008-06-07 22:00:00.000 +0200,16.62,0.9
2008-06-07 23:00:00.000 +0200,16.24,0.9
2008-06-08 00:00:00.000 +0200,16.60,0.87
2008-06-08 01:00:00.000 +0200,16.09,0.9
2008-06-08 02:00:00.000 +0200,15.24,0.93
2008-06-08 03:00:00.000 +0200,15.51,0.93
2008-06-08 04:00:00.000 +0200,15.51,0.93
2008-06-08 05:00:00.000 +0200,16.03,0.93
2008-06-08 06:00:00.000 +0200,16.02,0.93
2008-06-08 07:00:00.000 +0200,17.11,0.93
2008-06-08 08:00:00.000 +0200,17.64,0.86
2008-06-08 09:00:00.000 +0200,18.80,0.79
2008-06-08 10:00:00.000 +0200,19.87,0.74
2008-06-08 11:00:00.000 +0200,20.77,0.7
2008-06-08 12:00:00.000 +0200,22.53,0.63
2008-06-08 13:00:00.000 +0200,22.58,0.58
2008-06-08 14:00:00.000 +0200,23.43,0.5
2008-06-08 15:00:00.000 +0200,23.36,0.51
2008-06-08 16:00:00.000 +0200,23.41,0.51
2008-06-08 17:00:00.000 +0200,24.09,0.53
2008-06-08 18:00:00.000 +0200,21.96,0.65
2008-06-08 19:00:00.000 +0200,20.88,0.74
2008-06-08 20:00:00.000 +0200,16.48,0.87
2008-06-08 21:00:00.000 +0200,16.18,0.87
2008-06-08 22:00:00.000 +0200,15.62,0.93
2008-06-08 23:00:00.000 +0200,15.61,0.93
2008-06-09 00:00:00.000 +0200,15.48,0.93
2008-06-09 01:00:00.000 +0200,14.91,0.93
2008-06-09 02:00:00.000 +0200,17.11,0.86
2008-06-09 03:00:00.000 +0200,15.41,0.93
2008-06-09 04:00:00.000 +0200,15.44,0.93
2008-06-09 05:00:00.000 +0200,15.39,0.94
2008-06-09 06:00:00.000 +0200,15.99,0.93
2008-06-09 07:00:00.000 +0200,17.67,0.9
2008-06-09 08:00:00.000 +0200,20.60,0.76
2008-06-09 09:00:00.000 +0200,22.00,0.69
2008-06-09 10:00:00.000 +0200,22.69,0.62
2008-06-09 11:00:00.000 +0200,23.81,0.53
2008-06-09 12:00:00.000 +0200,24.93,0.62
2008-06-09 13:00:00.000 +0200,26.07,0.45
2008-06-09 14:00:00.000 +0200,26.88,0.49
2008-06-09 15:00:00.000 +0200,27.62,0.46
2008-06-09 16:00:00.000 +0200,27.71,0.39
2008-06-09 17:00:00.000 +0200,27.08,0.39
2008-06-09 18:00:00.000 +0200,27.08,0.44
2008-06-09 19:00:00.000 +0200,22.86,0.61
2008-06-09 20:00:00.000 +0200,20.61,0.73
2008-06-09 21:00:00.000 +0200,19.07,0.77
2008-06-09 22:00:00.000 +0200,18.31,0.84
2008-06-09 23:00:00.000 +0200,17.54,0.85
2008-03-01 00:00:00.000 +0100,9.03,0.68
2008-03-01 01:00:00.000 +0100,8.24,0.6
2008-03-01 02:00:00.000 +0100,9.47,0.68
2008-03-01 03:00:00.000 +0100,7.92,0.73
2008-03-01 04:00:00.000 +0100,8.52,0.72
2008-03-01 05:00:00.000 +0100,7.87,0.71
2008-03-01 06:00:00.000 +0100,7.29,0.73
2008-03-01 07:00:00.000 +0100,7.46,0.74
2008-03-01 08:00:00.000 +0100,8.92,0.66
2008-03-01 09:00:00.000 +0100,11.12,0.57
2008-03-01 10:00:00.000 +0100,12.21,0.58
2008-03-01 11:00:00.000 +0100,13.74,0.52
2008-03-01 12:00:00.000 +0100,12.19,0.66
2008-03-01 13:00:00.000 +0100,11.27,0.77
2008-03-01 14:00:00.000 +0100,12.36,0.73
2008-03-01 15:00:00.000 +0100,11.03,0.79
2008-03-01 16:00:00.000 +0100,6.89,0.86
2008-03-01 17:00:00.000 +0100,7.29,0.73
2008-03-01 18:00:00.000 +0100,7.29,0.78
2008-03-01 19:00:00.000 +0100,7.38,0.73
2008-03-01 20:00:00.000 +0100,7.27,0.7
2008-03-01 21:00:00.000 +0100,6.74,0.69
2008-03-01 22:00:00.000 +0100,7.27,0.64
2008-03-01 23:00:00.000 +0100,6.83,0.64
2008-03-10 00:00:00.000 +0100,5.54,0.93
2008-03-10 01:00:00.000 +0100,5.07,0.83
2008-03-10 02:00:00.000 +0100,3.44,0.92
2008-03-10 03:00:00.000 +0100,2.93,0.92
2008-03-10 04:00:00.000 +0100,3.14,0.95
2008-03-10 05:00:00.000 +0100,2.81,0.99
2008-03-10 06:00:00.000 +0100,2.16,0.92
2008-03-10 07:00:00.000 +0100,3.83,0.92
2008-03-10 08:00:00.000 +0100,6.07,0.86
2008-03-10 09:00:00.000 +0100,8.83,0.77
2008-03-10 10:00:00.000 +0100,11.04,0.71
2008-03-10 11:00:00.000 +0100,12.29,0.61
2008-03-10 12:00:00.000 +0100,12.87,0.58
2008-03-10 13:00:00.000 +0100,13.80,0.54
2008-03-10 14:00:00.000 +0100,13.91,0.51
2008-03-10 15:00:00.000 +0100,14.00,0.51
2008-03-10 16:00:00.000 +0100,13.95,0.5
2008-03-10 17:00:00.000 +0100,12.33,0.6
2008-03-10 18:00:00.000 +0100,10.16,0.61
2008-03-10 19:00:00.000 +0100,10.21,0.62
2008-03-10 20:00:00.000 +0100,10.00,0.66
2008-03-10 21:00:00.000 +0100,9.33,0.68
2008-03-10 22:00:00.000 +0100,7.48,0.74
2008-03-10 23:00:00.000 +0100,6.67,0.79
2008-03-11 00:00:00.000 +0100,4.63,0.81
2008-03-11 01:00:00.000 +0100,7.55,0.9
2008-03-11 02:00:00.000 +0100,6.09,0.78
2008-03-11 03:00:00.000 +0100,5.99,0.79
2008-03-11 04:00:00.000 +0100,6.62,0.75
2008-03-11 05:00:00.000 +0100,4.93,0.76
2008-03-11 06:00:00.000 +0100,4.88,0.77
2008-03-11 07:00:00.000 +0100,6.06,0.76
2008-03-11 08:00:00.000 +0100,7.81,0.71
2008-03-11 09:00:00.000 +0100,8.87,0.66
2008-03-11 10:00:00.000 +0100,10.10,0.66
2008-03-11 11:00:00.000 +0100,11.20,0.61
2008-03-11 12:00:00.000 +0100,12.31,0.66
2008-03-11 13:00:00.000 +0100,14.23,0.57
2008-03-11 14:00:00.000 +0100,14.93,0.51
2008-03-11 15:00:00.000 +0100,15.97,0.44
2008-03-11 16:00:00.000 +0100,13.89,0.56
2008-03-11 17:00:00.000 +0100,12.22,0.66
2008-03-11 18:00:00.000 +0100,10.12,0.77
2008-03-11 19:00:00.000 +0100,10.03,0.73
2008-03-11 20:00:00.000 +0100,8.91,0.83
2008-03-11 21:00:00.000 +0100,8.36,0.89
2008-03-11 22:00:00.000 +0100,8.33,0.9
2008-03-11 23:00:00.000 +0100,8.24,0.89
2008-03-12 00:00:00.000 +0100,7.69,0.93
2008-03-12 01:00:00.000 +0100,9.06,0.73
2008-03-12 02:00:00.000 +0100,7.48,0.93
2008-03-12 03:00:00.000 +0100,5.86,0.89
2008-03-12 04:00:00.000 +0100,4.99,0.93
2008-03-12 05:00:00.000 +0100,4.73,0.92
2008-03-12 06:00:00.000 +0100,4.68,0.92
2008-03-12 07:00:00.000 +0100,4.01,0.99
2008-03-12 08:00:00.000 +0100,5.00,0.93
2008-03-12 09:00:00.000 +0100,6.26,0.93
2008-03-12 10:00:00.000 +0100,8.04,0.98
2008-03-12 11:00:00.000 +0100,12.07,0.74
2008-03-12 12:00:00.000 +0100,12.13,0.73
2008-03-12 13:00:00.000 +0100,12.63,0.72
2008-03-12 14:00:00.000 +0100,12.75,0.68
2008-03-12 15:00:00.000 +0100,13.86,0.63
2008-03-12 16:00:00.000 +0100,14.00,0.62
2008-03-12 17:00:00.000 +0100,13.81,0.63
2008-03-12 18:00:00.000 +0100,12.12,0.62
2008-03-12 19:00:00.000 +0100,10.06,0.81
2008-03-12 20:00:00.000 +0100,11.06,0.76
2008-03-12 21:00:00.000 +0100,10.04,0.79
2008-03-12 22:00:00.000 +0100,9.58,0.83
2008-03-12 23:00:00.000 +0100,9.49,0.85
2008-03-13 00:00:00.000 +0100,9.38,0.8
2008-03-13 01:00:00.000 +0100,4.79,0.75
2008-03-13 02:00:00.000 +0100,8.31,0.76
2008-03-13 03:00:00.000 +0100,8.82,0.7
2008-03-13 04:00:00.000 +0100,8.26,0.71
2008-03-13 05:00:00.000 +0100,7.22,0.65
2008-03-13 06:00:00.000 +0100,7.15,0.61
2008-03-13 07:00:00.000 +0100,7.18,0.65
2008-03-13 08:00:00.000 +0100,7.78,0.63
2008-03-13 09:00:00.000 +0100,9.93,0.54
2008-03-13 10:00:00.000 +0100,9.99,0.53
2008-03-13 11:00:00.000 +0100,11.06,0.53
2008-03-13 12:00:00.000 +0100,11.11,0.43
2008-03-13 13:00:00.000 +0100,11.33,0.45
2008-03-13 14:00:00.000 +0100,11.03,0.39
2008-03-13 15:00:00.000 +0100,10.09,0.45
2008-03-13 16:00:00.000 +0100,9.24,0.51
2008-03-13 17:00:00.000 +0100,7.43,0.63
2008-03-13 18:00:00.000 +0100,7.33,0.54
2008-03-13 19:00:00.000 +0100,6.44,0.59
2008-03-13 20:00:00.000 +0100,4.21,0.69
2008-03-13 21:00:00.000 +0100,4.09,0.66
2008-03-13 22:00:00.000 +0100,5.93,0.59
2008-03-13 23:00:00.000 +0100,3.42,0.7
2008-03-14 00:00:00.000 +0100,3.33,0.73
2008-03-14 01:00:00.000 +0100,7.14,0.78
2008-03-14 02:00:00.000 +0100,3.40,0.76
2008-03-14 03:00:00.000 +0100,4.44,0.73
2008-03-14 04:00:00.000 +0100,3.07,0.79
2008-03-14 05:00:00.000 +0100,2.31,0.79
2008-03-14 06:00:00.000 +0100,2.36,0.78
2008-03-14 07:00:00.000 +0100,4.77,0.72
2008-03-14 08:00:00.000 +0100,7.64,0.68
2008-03-14 09:00:00.000 +0100,8.86,0.63
2008-03-14 10:00:00.000 +0100,9.03,0.58
2008-03-14 11:00:00.000 +0100,10.04,0.58
2008-03-14 12:00:00.000 +0100,11.11,0.46
2008-03-14 13:00:00.000 +0100,11.09,0.54
2008-03-14 14:00:00.000 +0100,11.13,0.5
2008-03-14 15:00:00.000 +0100,11.20,0.55
2008-03-14 16:00:00.000 +0100,11.27,0.53
2008-03-14 17:00:00.000 +0100,10.09,0.6
2008-03-14 18:00:00.000 +0100,10.07,0.6
2008-03-14 19:00:00.000 +0100,9.06,0.71
2008-03-14 20:00:00.000 +0100,7.92,0.75
2008-03-14 21:00:00.000 +0100,7.38,0.77
2008-03-14 22:00:00.000 +0100,7.97,0.76
2008-03-14 23:00:00.000 +0100,8.31,0.73
2008-03-15 00:00:00.000 +0100,7.80,0.75
2008-03-15 01:00:00.000 +0100,4.99,0.69
2008-03-15 02:00:00.000 +0100,7.73,0.73
2008-03-15 03:00:00.000 +0100,8.22,0.74
2008-03-15 04:00:00.000 +0100,8.51,0.72
2008-03-15 05:00:00.000 +0100,7.73,0.59
2008-03-15 06:00:00.000 +0100,7.15,0.61
2008-03-15 07:00:00.000 +0100,7.26,0.66
2008-03-15 08:00:00.000 +0100,7.82,0.68
2008-03-15 09:00:00.000 +0100,8.91,0.58
2008-03-15 10:00:00.000 +0100,9.07,0.57
2008-03-15 11:00:00.000 +0100,10.09,0.45
2008-03-15 12:00:00.000 +0100,11.23,0.42
2008-03-15 13:00:00.000 +0100,12.32,0.39
2008-03-15 14:00:00.000 +0100,12.82,0.38
2008-03-15 15:00:00.000 +0100,12.84,0.34
2008-03-15 16:00:00.000 +0100,12.89,0.31
2008-03-15 17:00:00.000 +0100,11.22,0.39
2008-03-15 18:00:00.000 +0100,8.95,0.41
2008-03-15 19:00:00.000 +0100,5.64,0.57
2008-03-15 20:00:00.000 +0100,5.02,0.58
2008-03-15 21:00:00.000 +0100,3.37,0.67
2008-03-15 22:00:00.000 +0100,3.33,0.71
2008-03-15 23:00:00.000 +0100,3.35,0.68
2008-03-16 00:00:00.000 +0100,2.33,0.75
2008-03-16 01:00:00.000 +0100,9.63,0.77
2008-03-16 02:00:00.000 +0100,5.58,0.7
2008-03-16 03:00:00.000 +0100,6.62,0.68
2008-03-16 04:00:00.000 +0100,6.61,0.7
2008-03-16 05:00:00.000 +0100,7.16,0.64
2008-03-16 06:00:00.000 +0100,6.16,0.7
2008-03-16 07:00:00.000 +0100,6.08,0.72
2008-03-16 08:00:00.000 +0100,6.28,0.75
2008-03-16 09:00:00.000 +0100,7.89,0.71
